Date,Month,Day,County,State,Confirmed Cases,Deaths
4/19/2020,4,19,Defiance,Ohio,14,0
4/20/2020,4,20,Defiance,Ohio,15,0
4/21/2020,4,21,Defiance,Ohio,15,0
4/22/2020,4,22,Defiance,Ohio,17,0
4/23/2020,4,23,Defiance,Ohio,17,1
4/24/2020,4,24,Defiance,Ohio,18,1
3/26/2020,3,26,DeKalb,Alabama,1,0
3/27/2020,3,27,DeKalb,Alabama,4,0
3/28/2020,3,28,DeKalb,Alabama,4,0
3/29/2020,3,29,DeKalb,Alabama,4,0
3/30/2020,3,30,DeKalb,Alabama,4,0
3/31/2020,3,31,DeKalb,Alabama,4,0
4/1/2020,4,1,DeKalb,Alabama,6,0
4/2/2020,4,2,DeKalb,Alabama,8,0
4/3/2020,4,3,DeKalb,Alabama,10,0
4/4/2020,4,4,DeKalb,Alabama,13,0
4/5/2020,4,5,DeKalb,Alabama,14,0
4/6/2020,4,6,DeKalb,Alabama,14,0
4/7/2020,4,7,DeKalb,Alabama,14,0
4/8/2020,4,8,DeKalb,Alabama,14,0
4/9/2020,4,9,DeKalb,Alabama,16,0
4/10/2020,4,10,DeKalb,Alabama,18,0
4/11/2020,4,11,DeKalb,Alabama,21,0
4/12/2020,4,12,DeKalb,Alabama,26,0
4/13/2020,4,13,DeKalb,Alabama,28,0
4/14/2020,4,14,DeKalb,Alabama,29,0
4/15/2020,4,15,DeKalb,Alabama,31,0
4/16/2020,4,16,DeKalb,Alabama,32,1
4/17/2020,4,17,DeKalb,Alabama,34,2
4/18/2020,4,18,DeKalb,Alabama,40,2
4/19/2020,4,19,DeKalb,Alabama,42,2
4/20/2020,4,20,DeKalb,Alabama,46,2
4/21/2020,4,21,DeKalb,Alabama,51,2
4/22/2020,4,22,DeKalb,Alabama,58,2
4/23/2020,4,23,DeKalb,Alabama,61,2
4/24/2020,4,24,DeKalb,Alabama,61,2
3/9/2020,3,9,DeKalb,Georgia,2,0
3/10/2020,3,10,DeKalb,Georgia,2,0
3/11/2020,3,11,DeKalb,Georgia,4,0
3/12/2020,3,12,DeKalb,Georgia,4,0
3/13/2020,3,13,DeKalb,Georgia,4,0
3/14/2020,3,14,DeKalb,Georgia,8,0
3/15/2020,3,15,DeKalb,Georgia,10,0
3/16/2020,3,16,DeKalb,Georgia,10,0
3/17/2020,3,17,DeKalb,Georgia,15,0
3/18/2020,3,18,DeKalb,Georgia,18,0
3/19/2020,3,19,DeKalb,Georgia,22,0
3/20/2020,3,20,DeKalb,Georgia,40,0
3/21/2020,3,21,DeKalb,Georgia,42,0
3/22/2020,3,22,DeKalb,Georgia,53,0
3/23/2020,3,23,DeKalb,Georgia,74,0
3/24/2020,3,24,DeKalb,Georgia,107,0
3/25/2020,3,25,DeKalb,Georgia,125,0
3/26/2020,3,26,DeKalb,Georgia,137,0
3/27/2020,3,27,DeKalb,Georgia,219,2
3/28/2020,3,28,DeKalb,Georgia,246,3
3/29/2020,3,29,DeKalb,Georgia,273,3
3/30/2020,3,30,DeKalb,Georgia,294,3
3/31/2020,3,31,DeKalb,Georgia,360,4
4/1/2020,4,1,DeKalb,Georgia,360,4
4/2/2020,4,2,DeKalb,Georgia,409,8
4/3/2020,4,3,DeKalb,Georgia,483,8
4/4/2020,4,4,DeKalb,Georgia,539,9
4/5/2020,4,5,DeKalb,Georgia,549,9
4/6/2020,4,6,DeKalb,Georgia,600,11
4/7/2020,4,7,DeKalb,Georgia,673,11
4/8/2020,4,8,DeKalb,Georgia,732,12
4/9/2020,4,9,DeKalb,Georgia,766,13
4/10/2020,4,10,DeKalb,Georgia,826,13
4/11/2020,4,11,DeKalb,Georgia,848,14
4/12/2020,4,12,DeKalb,Georgia,893,14
4/13/2020,4,13,DeKalb,Georgia,1006,15
4/14/2020,4,14,DeKalb,Georgia,1144,15
4/15/2020,4,15,DeKalb,Georgia,1225,16
4/16/2020,4,16,DeKalb,Georgia,1260,21
4/17/2020,4,17,DeKalb,Georgia,1366,23
4/18/2020,4,18,DeKalb,Georgia,1408,24
4/19/2020,4,19,DeKalb,Georgia,1473,24
4/20/2020,4,20,DeKalb,Georgia,1520,26
4/21/2020,4,21,DeKalb,Georgia,1563,30
4/22/2020,4,22,DeKalb,Georgia,1609,31
4/23/2020,4,23,DeKalb,Georgia,1689,34
4/24/2020,4,24,DeKalb,Georgia,1721,36
3/21/2020,3,21,DeKalb,Illinois,1,0
3/22/2020,3,22,DeKalb,Illinois,1,0
3/23/2020,3,23,DeKalb,Illinois,1,0
3/24/2020,3,24,DeKalb,Illinois,1,0
3/25/2020,3,25,DeKalb,Illinois,1,0
3/26/2020,3,26,DeKalb,Illinois,3,0
3/27/2020,3,27,DeKalb,Illinois,4,0
3/28/2020,3,28,DeKalb,Illinois,4,0
3/29/2020,3,29,DeKalb,Illinois,8,0
3/30/2020,3,30,DeKalb,Illinois,8,0
3/31/2020,3,31,DeKalb,Illinois,9,0
4/1/2020,4,1,DeKalb,Illinois,14,0
4/2/2020,4,2,DeKalb,Illinois,16,0
4/3/2020,4,3,DeKalb,Illinois,16,0
4/4/2020,4,4,DeKalb,Illinois,19,0
4/5/2020,4,5,DeKalb,Illinois,22,0
4/6/2020,4,6,DeKalb,Illinois,22,1
4/7/2020,4,7,DeKalb,Illinois,26,1
4/8/2020,4,8,DeKalb,Illinois,32,1
4/9/2020,4,9,DeKalb,Illinois,32,1
4/10/2020,4,10,DeKalb,Illinois,32,1
4/11/2020,4,11,DeKalb,Illinois,33,1
4/12/2020,4,12,DeKalb,Illinois,34,1
4/13/2020,4,13,DeKalb,Illinois,34,1
4/14/2020,4,14,DeKalb,Illinois,35,1
4/15/2020,4,15,DeKalb,Illinois,37,1
4/16/2020,4,16,DeKalb,Illinois,39,1
4/17/2020,4,17,DeKalb,Illinois,46,1
4/18/2020,4,18,DeKalb,Illinois,54,1
4/19/2020,4,19,DeKalb,Illinois,55,1
4/20/2020,4,20,DeKalb,Illinois,55,1
4/21/2020,4,21,DeKalb,Illinois,56,1
4/22/2020,4,22,DeKalb,Illinois,56,1
4/23/2020,4,23,DeKalb,Illinois,56,1
4/24/2020,4,24,DeKalb,Illinois,68,1
3/25/2020,3,25,DeKalb,Indiana,1,0
3/26/2020,3,26,DeKalb,Indiana,1,0
3/27/2020,3,27,DeKalb,Indiana,1,0
3/28/2020,3,28,DeKalb,Indiana,1,0
3/29/2020,3,29,DeKalb,Indiana,1,0
3/30/2020,3,30,DeKalb,Indiana,1,0
3/31/2020,3,31,DeKalb,Indiana,1,0
4/1/2020,4,1,DeKalb,Indiana,2,0
4/2/2020,4,2,DeKalb,Indiana,2,0
4/3/2020,4,3,DeKalb,Indiana,3,0
4/4/2020,4,4,DeKalb,Indiana,3,0
4/5/2020,4,5,DeKalb,Indiana,4,0
4/6/2020,4,6,DeKalb,Indiana,4,0
4/7/2020,4,7,DeKalb,Indiana,4,0
4/8/2020,4,8,DeKalb,Indiana,4,0
4/9/2020,4,9,DeKalb,Indiana,5,0
4/10/2020,4,10,DeKalb,Indiana,5,0
4/11/2020,4,11,DeKalb,Indiana,5,0
4/12/2020,4,12,DeKalb,Indiana,5,0
4/13/2020,4,13,DeKalb,Indiana,6,0
4/14/2020,4,14,DeKalb,Indiana,6,0
4/15/2020,4,15,DeKalb,Indiana,6,1
4/16/2020,4,16,DeKalb,Indiana,10,1
4/17/2020,4,17,DeKalb,Indiana,11,1
4/18/2020,4,18,DeKalb,Indiana,13,1
4/19/2020,4,19,DeKalb,Indiana,13,1
4/20/2020,4,20,DeKalb,Indiana,13,1
4/21/2020,4,21,DeKalb,Indiana,13,1
4/22/2020,4,22,DeKalb,Indiana,13,1
4/23/2020,4,23,DeKalb,Indiana,14,1
4/24/2020,4,24,DeKalb,Indiana,14,1
4/1/2020,4,1,DeKalb,Missouri,1,0
4/2/2020,4,2,DeKalb,Missouri,1,0
4/3/2020,4,3,DeKalb,Missouri,1,0
4/4/2020,4,4,DeKalb,Missouri,1,0
4/5/2020,4,5,DeKalb,Missouri,1,0
4/6/2020,4,6,DeKalb,Missouri,1,0
4/7/2020,4,7,DeKalb,Missouri,1,0
4/8/2020,4,8,DeKalb,Missouri,2,0
4/9/2020,4,9,DeKalb,Missouri,3,0
4/10/2020,4,10,DeKalb,Missouri,3,0
4/11/2020,4,11,DeKalb,Missouri,3,0
4/12/2020,4,12,DeKalb,Missouri,3,0
4/13/2020,4,13,DeKalb,Missouri,3,0
4/14/2020,4,14,DeKalb,Missouri,3,0
4/15/2020,4,15,DeKalb,Missouri,3,0
4/16/2020,4,16,DeKalb,Missouri,3,0
4/17/2020,4,17,DeKalb,Missouri,3,0
4/18/2020,4,18,DeKalb,Missouri,3,0
4/19/2020,4,19,DeKalb,Missouri,3,0
4/20/2020,4,20,DeKalb,Missouri,3,0
4/21/2020,4,21,DeKalb,Missouri,3,0
4/22/2020,4,22,DeKalb,Missouri,3,0
4/23/2020,4,23,DeKalb,Missouri,3,0
4/24/2020,4,24,DeKalb,Missouri,3,0
3/24/2020,3,24,DeKalb,Tennessee,1,0
3/25/2020,3,25,DeKalb,Tennessee,1,0
3/26/2020,3,26,DeKalb,Tennessee,2,0
3/27/2020,3,27,DeKalb,Tennessee,3,0
3/28/2020,3,28,DeKalb,Tennessee,3,0
3/29/2020,3,29,DeKalb,Tennessee,3,0
3/30/2020,3,30,DeKalb,Tennessee,4,0
3/31/2020,3,31,DeKalb,Tennessee,4,0
4/1/2020,4,1,DeKalb,Tennessee,5,0
4/2/2020,4,2,DeKalb,Tennessee,5,0
4/3/2020,4,3,DeKalb,Tennessee,5,0
4/4/2020,4,4,DeKalb,Tennessee,5,0
4/5/2020,4,5,DeKalb,Tennessee,7,0
4/6/2020,4,6,DeKalb,Tennessee,7,0
4/7/2020,4,7,DeKalb,Tennessee,7,0
4/8/2020,4,8,DeKalb,Tennessee,7,0
4/9/2020,4,9,DeKalb,Tennessee,7,0
4/10/2020,4,10,DeKalb,Tennessee,8,0
4/11/2020,4,11,DeKalb,Tennessee,9,0
4/12/2020,4,12,DeKalb,Tennessee,9,0
4/13/2020,4,13,DeKalb,Tennessee,10,0
4/14/2020,4,14,DeKalb,Tennessee,10,0
4/15/2020,4,15,DeKalb,Tennessee,10,0
4/16/2020,4,16,DeKalb,Tennessee,10,0
4/17/2020,4,17,DeKalb,Tennessee,10,0
4/18/2020,4,18,DeKalb,Tennessee,10,0
4/19/2020,4,19,DeKalb,Tennessee,10,0
4/20/2020,4,20,DeKalb,Tennessee,12,0
4/21/2020,4,21,DeKalb,Tennessee,12,0
4/22/2020,4,22,DeKalb,Tennessee,10,0
4/23/2020,4,23,DeKalb,Tennessee,10,0
4/24/2020,4,24,DeKalb,Tennessee,12,0
4/2/2020,4,2,Del Norte,California,1,0
4/3/2020,4,3,Del Norte,California,1,0
4/4/2020,4,4,Del Norte,California,2,0
4/5/2020,4,5,Del Norte,California,2,0
4/6/2020,4,6,Del Norte,California,2,0
4/7/2020,4,7,Del Norte,California,2,0
4/8/2020,4,8,Del Norte,California,2,0
4/9/2020,4,9,Del Norte,California,2,0
4/10/2020,4,10,Del Norte,California,2,0
4/11/2020,4,11,Del Norte,California,2,0
4/12/2020,4,12,Del Norte,California,2,0
4/13/2020,4,13,Del Norte,California,2,0
4/14/2020,4,14,Del Norte,California,2,0
4/15/2020,4,15,Del Norte,California,2,0
4/16/2020,4,16,Del Norte,California,2,0
4/17/2020,4,17,Del Norte,California,2,0
4/18/2020,4,18,Del Norte,California,2,0
4/19/2020,4,19,Del Norte,California,2,0
4/20/2020,4,20,Del Norte,California,2,0
4/21/2020,4,21,Del Norte,California,2,0
4/22/2020,4,22,Del Norte,California,2,0
4/23/2020,4,23,Del Norte,California,2,0
4/24/2020,4,24,Del Norte,California,2,0
3/21/2020,3,21,Delaware,Indiana,1,1
3/22/2020,3,22,Delaware,Indiana,2,1
3/23/2020,3,23,Delaware,Indiana,3,1
3/24/2020,3,24,Delaware,Indiana,4,1
3/25/2020,3,25,Delaware,Indiana,7,1
3/26/2020,3,26,Delaware,Indiana,7,1
3/27/2020,3,27,Delaware,Indiana,8,1
3/28/2020,3,28,Delaware,Indiana,8,1
3/29/2020,3,29,Delaware,Indiana,14,1
3/30/2020,3,30,Delaware,Indiana,15,1
3/31/2020,3,31,Delaware,Indiana,18,1
4/1/2020,4,1,Delaware,Indiana,22,1
4/2/2020,4,2,Delaware,Indiana,25,1
4/3/2020,4,3,Delaware,Indiana,30,1
4/4/2020,4,4,Delaware,Indiana,33,1
4/5/2020,4,5,Delaware,Indiana,37,1
4/6/2020,4,6,Delaware,Indiana,40,1
4/7/2020,4,7,Delaware,Indiana,40,1
4/8/2020,4,8,Delaware,Indiana,46,1
4/9/2020,4,9,Delaware,Indiana,49,1
4/10/2020,4,10,Delaware,Indiana,56,1
4/11/2020,4,11,Delaware,Indiana,63,2
4/12/2020,4,12,Delaware,Indiana,66,2
4/13/2020,4,13,Delaware,Indiana,69,2
4/14/2020,4,14,Delaware,Indiana,72,3
4/15/2020,4,15,Delaware,Indiana,77,4
4/16/2020,4,16,Delaware,Indiana,85,5
4/17/2020,4,17,Delaware,Indiana,91,5
4/18/2020,4,18,Delaware,Indiana,92,5
4/19/2020,4,19,Delaware,Indiana,110,6
4/20/2020,4,20,Delaware,Indiana,114,7
4/21/2020,4,21,Delaware,Indiana,116,9
4/22/2020,4,22,Delaware,Indiana,121,9
4/23/2020,4,23,Delaware,Indiana,126,10
4/24/2020,4,24,Delaware,Indiana,132,11
4/7/2020,4,7,Delaware,Iowa,1,0
4/8/2020,4,8,Delaware,Iowa,1,0
4/9/2020,4,9,Delaware,Iowa,1,0
4/10/2020,4,10,Delaware,Iowa,1,0
4/11/2020,4,11,Delaware,Iowa,2,0
4/12/2020,4,12,Delaware,Iowa,2,0
4/13/2020,4,13,Delaware,Iowa,2,0
4/14/2020,4,14,Delaware,Iowa,2,0
4/15/2020,4,15,Delaware,Iowa,2,0
4/16/2020,4,16,Delaware,Iowa,2,0
4/17/2020,4,17,Delaware,Iowa,2,0
4/18/2020,4,18,Delaware,Iowa,2,0
4/19/2020,4,19,Delaware,Iowa,2,0
4/20/2020,4,20,Delaware,Iowa,2,0
4/21/2020,4,21,Delaware,Iowa,3,0
4/22/2020,4,22,Delaware,Iowa,3,0
4/23/2020,4,23,Delaware,Iowa,3,0
4/24/2020,4,24,Delaware,Iowa,3,0
3/12/2020,3,12,Delaware,New York,1,0
3/13/2020,3,13,Delaware,New York,1,0
3/14/2020,3,14,Delaware,New York,1,0
3/15/2020,3,15,Delaware,New York,1,0
3/16/2020,3,16,Delaware,New York,1,0
3/17/2020,3,17,Delaware,New York,1,0
3/18/2020,3,18,Delaware,New York,1,0
3/19/2020,3,19,Delaware,New York,1,0
3/20/2020,3,20,Delaware,New York,1,0
3/21/2020,3,21,Delaware,New York,1,0
3/22/2020,3,22,Delaware,New York,3,0
3/23/2020,3,23,Delaware,New York,3,0
3/24/2020,3,24,Delaware,New York,3,0
3/25/2020,3,25,Delaware,New York,5,0
3/26/2020,3,26,Delaware,New York,7,0
3/27/2020,3,27,Delaware,New York,8,0
3/28/2020,3,28,Delaware,New York,8,0
3/29/2020,3,29,Delaware,New York,8,0
3/30/2020,3,30,Delaware,New York,11,0
3/31/2020,3,31,Delaware,New York,16,0
4/1/2020,4,1,Delaware,New York,20,0
4/2/2020,4,2,Delaware,New York,23,1
4/3/2020,4,3,Delaware,New York,23,1
4/4/2020,4,4,Delaware,New York,30,1
4/5/2020,4,5,Delaware,New York,30,1
4/6/2020,4,6,Delaware,New York,32,1
4/7/2020,4,7,Delaware,New York,36,1
4/8/2020,4,8,Delaware,New York,37,0
4/9/2020,4,9,Delaware,New York,37,0
4/10/2020,4,10,Delaware,New York,39,0
4/11/2020,4,11,Delaware,New York,39,0
4/12/2020,4,12,Delaware,New York,39,0
4/13/2020,4,13,Delaware,New York,42,0
4/14/2020,4,14,Delaware,New York,45,0
4/15/2020,4,15,Delaware,New York,46,0
4/16/2020,4,16,Delaware,New York,47,0
4/17/2020,4,17,Delaware,New York,48,0
4/18/2020,4,18,Delaware,New York,49,0
4/19/2020,4,19,Delaware,New York,49,0
4/20/2020,4,20,Delaware,New York,49,0
4/21/2020,4,21,Delaware,New York,49,0
4/22/2020,4,22,Delaware,New York,50,0
4/23/2020,4,23,Delaware,New York,50,0
4/24/2020,4,24,Delaware,New York,51,0
3/18/2020,3,18,Delaware,Ohio,1,0
3/19/2020,3,19,Delaware,Ohio,2,0
3/20/2020,3,20,Delaware,Ohio,2,0
3/21/2020,3,21,Delaware,Ohio,4,0
3/22/2020,3,22,Delaware,Ohio,6,0
3/23/2020,3,23,Delaware,Ohio,7,0
3/24/2020,3,24,Delaware,Ohio,11,0
3/25/2020,3,25,Delaware,Ohio,12,0
3/26/2020,3,26,Delaware,Ohio,15,0
3/27/2020,3,27,Delaware,Ohio,22,0
3/28/2020,3,28,Delaware,Ohio,26,0
3/29/2020,3,29,Delaware,Ohio,31,0
3/30/2020,3,30,Delaware,Ohio,38,1
3/31/2020,3,31,Delaware,Ohio,40,1
4/1/2020,4,1,Delaware,Ohio,47,1
4/2/2020,4,2,Delaware,Ohio,50,1
4/3/2020,4,3,Delaware,Ohio,61,1
4/4/2020,4,4,Delaware,Ohio,69,1
4/5/2020,4,5,Delaware,Ohio,70,1
4/6/2020,4,6,Delaware,Ohio,77,1
4/7/2020,4,7,Delaware,Ohio,77,1
4/8/2020,4,8,Delaware,Ohio,79,1
4/9/2020,4,9,Delaware,Ohio,84,2
4/10/2020,4,10,Delaware,Ohio,88,2
4/11/2020,4,11,Delaware,Ohio,89,2
4/12/2020,4,12,Delaware,Ohio,94,2
4/13/2020,4,13,Delaware,Ohio,96,2
4/14/2020,4,14,Delaware,Ohio,99,2
4/15/2020,4,15,Delaware,Ohio,108,3
4/16/2020,4,16,Delaware,Ohio,114,3
4/17/2020,4,17,Delaware,Ohio,119,3
4/18/2020,4,18,Delaware,Ohio,119,3
4/19/2020,4,19,Delaware,Ohio,123,3
4/20/2020,4,20,Delaware,Ohio,122,3
4/21/2020,4,21,Delaware,Ohio,127,3
4/22/2020,4,22,Delaware,Ohio,128,3
4/23/2020,4,23,Delaware,Ohio,132,3
4/24/2020,4,24,Delaware,Ohio,137,3
3/25/2020,3,25,Delaware,Oklahoma,1,0
3/26/2020,3,26,Delaware,Oklahoma,1,0
3/27/2020,3,27,Delaware,Oklahoma,2,0
3/28/2020,3,28,Delaware,Oklahoma,4,0
3/29/2020,3,29,Delaware,Oklahoma,4,0
3/30/2020,3,30,Delaware,Oklahoma,7,0
3/31/2020,3,31,Delaware,Oklahoma,7,0
4/1/2020,4,1,Delaware,Oklahoma,8,0
4/2/2020,4,2,Delaware,Oklahoma,10,0
4/3/2020,4,3,Delaware,Oklahoma,11,0
4/4/2020,4,4,Delaware,Oklahoma,11,0
4/5/2020,4,5,Delaware,Oklahoma,12,0
4/6/2020,4,6,Delaware,Oklahoma,13,0
4/7/2020,4,7,Delaware,Oklahoma,13,0
4/8/2020,4,8,Delaware,Oklahoma,13,0
4/9/2020,4,9,Delaware,Oklahoma,14,0
4/10/2020,4,10,Delaware,Oklahoma,23,0
4/11/2020,4,11,Delaware,Oklahoma,24,0
4/12/2020,4,12,Delaware,Oklahoma,50,0
4/13/2020,4,13,Delaware,Oklahoma,63,0
4/14/2020,4,14,Delaware,Oklahoma,71,0
4/15/2020,4,15,Delaware,Oklahoma,72,0
4/16/2020,4,16,Delaware,Oklahoma,74,2
4/17/2020,4,17,Delaware,Oklahoma,76,4
4/18/2020,4,18,Delaware,Oklahoma,80,4
4/19/2020,4,19,Delaware,Oklahoma,83,5
4/20/2020,4,20,Delaware,Oklahoma,86,5
4/21/2020,4,21,Delaware,Oklahoma,87,9
4/22/2020,4,22,Delaware,Oklahoma,88,9
4/23/2020,4,23,Delaware,Oklahoma,89,9
4/24/2020,4,24,Delaware,Oklahoma,90,9
3/6/2020,3,6,Delaware,Pennsylvania,1,0
3/7/2020,3,7,Delaware,Pennsylvania,1,0
3/8/2020,3,8,Delaware,Pennsylvania,1,0
3/9/2020,3,9,Delaware,Pennsylvania,1,0
3/10/2020,3,10,Delaware,Pennsylvania,1,0
3/11/2020,3,11,Delaware,Pennsylvania,1,0
3/12/2020,3,12,Delaware,Pennsylvania,1,0
3/13/2020,3,13,Delaware,Pennsylvania,6,0
3/14/2020,3,14,Delaware,Pennsylvania,6,0
3/15/2020,3,15,Delaware,Pennsylvania,7,0
3/16/2020,3,16,Delaware,Pennsylvania,7,0
3/17/2020,3,17,Delaware,Pennsylvania,9,0
3/18/2020,3,18,Delaware,Pennsylvania,14,0
3/19/2020,3,19,Delaware,Pennsylvania,14,0
3/20/2020,3,20,Delaware,Pennsylvania,23,0
3/21/2020,3,21,Delaware,Pennsylvania,33,0
3/22/2020,3,22,Delaware,Pennsylvania,43,0
3/23/2020,3,23,Delaware,Pennsylvania,54,0
3/24/2020,3,24,Delaware,Pennsylvania,84,0
3/25/2020,3,25,Delaware,Pennsylvania,101,0
3/26/2020,3,26,Delaware,Pennsylvania,156,1
3/27/2020,3,27,Delaware,Pennsylvania,185,3
3/28/2020,3,28,Delaware,Pennsylvania,226,4
3/29/2020,3,29,Delaware,Pennsylvania,276,4
3/30/2020,3,30,Delaware,Pennsylvania,303,4
3/31/2020,3,31,Delaware,Pennsylvania,338,6
4/1/2020,4,1,Delaware,Pennsylvania,390,7
4/2/2020,4,2,Delaware,Pennsylvania,470,8
4/3/2020,4,3,Delaware,Pennsylvania,542,10
4/4/2020,4,4,Delaware,Pennsylvania,616,13
4/5/2020,4,5,Delaware,Pennsylvania,708,14
4/6/2020,4,6,Delaware,Pennsylvania,822,15
4/7/2020,4,7,Delaware,Pennsylvania,898,20
4/8/2020,4,8,Delaware,Pennsylvania,1034,23
4/9/2020,4,9,Delaware,Pennsylvania,1222,26
4/10/2020,4,10,Delaware,Pennsylvania,1377,30
4/11/2020,4,11,Delaware,Pennsylvania,1510,39
4/12/2020,4,12,Delaware,Pennsylvania,1594,39
4/13/2020,4,13,Delaware,Pennsylvania,1712,40
4/14/2020,4,14,Delaware,Pennsylvania,1851,46
4/15/2020,4,15,Delaware,Pennsylvania,1935,60
4/16/2020,4,16,Delaware,Pennsylvania,2055,71
4/17/2020,4,17,Delaware,Pennsylvania,2281,74
4/18/2020,4,18,Delaware,Pennsylvania,2372,78
4/19/2020,4,19,Delaware,Pennsylvania,2460,91
4/20/2020,4,20,Delaware,Pennsylvania,2545,100
4/21/2020,4,21,Delaware,Pennsylvania,2698,118
4/22/2020,4,22,Delaware,Pennsylvania,2798,124
4/23/2020,4,23,Delaware,Pennsylvania,2963,124
4/24/2020,4,24,Delaware,Pennsylvania,3106,131
3/24/2020,3,24,Delta,Colorado,1,0
3/25/2020,3,25,Delta,Colorado,1,0
3/26/2020,3,26,Delta,Colorado,1,0
3/27/2020,3,27,Delta,Colorado,2,0
3/28/2020,3,28,Delta,Colorado,1,0
3/29/2020,3,29,Delta,Colorado,1,0
3/30/2020,3,30,Delta,Colorado,1,0
3/31/2020,3,31,Delta,Colorado,1,0
4/1/2020,4,1,Delta,Colorado,1,0
4/2/2020,4,2,Delta,Colorado,1,0
4/3/2020,4,3,Delta,Colorado,4,0
4/4/2020,4,4,Delta,Colorado,4,0
4/5/2020,4,5,Delta,Colorado,4,0
4/6/2020,4,6,Delta,Colorado,5,0
4/7/2020,4,7,Delta,Colorado,5,0
4/8/2020,4,8,Delta,Colorado,5,1
4/9/2020,4,9,Delta,Colorado,6,1
4/10/2020,4,10,Delta,Colorado,6,1
4/11/2020,4,11,Delta,Colorado,6,1
4/12/2020,4,12,Delta,Colorado,6,1
4/13/2020,4,13,Delta,Colorado,7,1
4/14/2020,4,14,Delta,Colorado,12,1
4/15/2020,4,15,Delta,Colorado,12,1
4/16/2020,4,16,Delta,Colorado,13,1
4/17/2020,4,17,Delta,Colorado,16,1
4/18/2020,4,18,Delta,Colorado,19,1
4/19/2020,4,19,Delta,Colorado,22,1
4/20/2020,4,20,Delta,Colorado,25,1
4/21/2020,4,21,Delta,Colorado,25,1
4/22/2020,4,22,Delta,Colorado,25,1
4/23/2020,4,23,Delta,Colorado,25,1
4/24/2020,4,24,Delta,Colorado,26,1
3/30/2020,3,30,Delta,Michigan,1,0
3/31/2020,3,31,Delta,Michigan,1,0
4/1/2020,4,1,Delta,Michigan,3,0
4/2/2020,4,2,Delta,Michigan,4,0
4/3/2020,4,3,Delta,Michigan,5,0
4/4/2020,4,4,Delta,Michigan,5,0
4/5/2020,4,5,Delta,Michigan,7,0
4/6/2020,4,6,Delta,Michigan,7,0
4/7/2020,4,7,Delta,Michigan,7,0
4/8/2020,4,8,Delta,Michigan,8,0
4/9/2020,4,9,Delta,Michigan,9,1
4/10/2020,4,10,Delta,Michigan,9,1
4/11/2020,4,11,Delta,Michigan,9,1
4/12/2020,4,12,Delta,Michigan,9,1
4/13/2020,4,13,Delta,Michigan,9,1
4/14/2020,4,14,Delta,Michigan,9,1
4/15/2020,4,15,Delta,Michigan,9,1
4/16/2020,4,16,Delta,Michigan,10,1
4/17/2020,4,17,Delta,Michigan,10,1
4/18/2020,4,18,Delta,Michigan,12,1
4/19/2020,4,19,Delta,Michigan,12,1
4/20/2020,4,20,Delta,Michigan,13,1
4/21/2020,4,21,Delta,Michigan,12,2
4/22/2020,4,22,Delta,Michigan,12,2
4/23/2020,4,23,Delta,Michigan,12,2
4/24/2020,4,24,Delta,Michigan,12,2
4/8/2020,4,8,Delta,Texas,1,0
4/9/2020,4,9,Delta,Texas,1,0
4/10/2020,4,10,Delta,Texas,1,0
4/11/2020,4,11,Delta,Texas,1,0
4/12/2020,4,12,Delta,Texas,1,0
4/13/2020,4,13,Delta,Texas,1,0
4/14/2020,4,14,Delta,Texas,1,0
4/15/2020,4,15,Delta,Texas,1,0
4/16/2020,4,16,Delta,Texas,1,0
4/17/2020,4,17,Delta,Texas,1,0
4/18/2020,4,18,Delta,Texas,1,0
4/19/2020,4,19,Delta,Texas,1,0
4/20/2020,4,20,Delta,Texas,1,0
4/21/2020,4,21,Delta,Texas,1,0
4/22/2020,4,22,Delta,Texas,1,0
4/23/2020,4,23,Delta,Texas,1,0
4/24/2020,4,24,Delta,Texas,1,0
3/15/2020,3,15,Denton,Texas,1,0
3/16/2020,3,16,Denton,Texas,1,0
3/17/2020,3,17,Denton,Texas,1,0
3/18/2020,3,18,Denton,Texas,5,0
3/19/2020,3,19,Denton,Texas,9,0
3/20/2020,3,20,Denton,Texas,15,0
3/21/2020,3,21,Denton,Texas,24,0
3/22/2020,3,22,Denton,Texas,30,0
3/23/2020,3,23,Denton,Texas,36,0
3/24/2020,3,24,Denton,Texas,38,0
3/25/2020,3,25,Denton,Texas,70,0
3/26/2020,3,26,Denton,Texas,83,1
3/27/2020,3,27,Denton,Texas,137,1
3/28/2020,3,28,Denton,Texas,148,2
3/29/2020,3,29,Denton,Texas,165,2
3/30/2020,3,30,Denton,Texas,191,3
3/31/2020,3,31,Denton,Texas,206,4
4/1/2020,4,1,Denton,Texas,231,4
4/2/2020,4,2,Denton,Texas,254,5
4/3/2020,4,3,Denton,Texas,273,6
4/4/2020,4,4,Denton,Texas,288,6
4/5/2020,4,5,Denton,Texas,304,7
4/6/2020,4,6,Denton,Texas,337,7
4/7/2020,4,7,Denton,Texas,366,7
4/8/2020,4,8,Denton,Texas,398,7
4/9/2020,4,9,Denton,Texas,426,9
4/10/2020,4,10,Denton,Texas,426,9
4/11/2020,4,11,Denton,Texas,454,10
4/12/2020,4,12,Denton,Texas,482,13
4/13/2020,4,13,Denton,Texas,507,13
4/14/2020,4,14,Denton,Texas,521,14
4/15/2020,4,15,Denton,Texas,521,14
